origin,maxt,mint,year,month,day
SLC,94,67,2008,7,23
SLC,99,69,2008,7,24
SLC,102,72,2008,7,25
SLC,101,77,2008,7,26
SLC,97,71,2008,7,27
SLC,94,67,2008,7,28
SLC,98,69,2008,7,29
SLC,95,71,2008,7,30
SLC,96,64,2008,7,31
SEA,76,55,2008,7,1
SEA,82,55,2008,7,2
SEA,72,56,2008,7,3
SEA,71,59,2008,7,4
SEA,70,58,2008,7,5
SEA,69,56,2008,7,6
SEA,76,54,2008,7,7
SEA,84,54,2008,7,8
SEA,82,62,2008,7,9
SEA,73,54,2008,7,10
SEA,81,52,2008,7,11
SEA,87,58,2008,7,12
SEA,85,61,2008,7,13
SEA,81,56,2008,7,14
SEA,84,59,2008,7,15
SEA,75,53,2008,7,16
SEA,71,52,2008,7,17
SEA,66,54,2008,7,18
SEA,73,53,2008,7,19
SEA,80,51,2008,7,20
SEA,74,54,2008,7,21
SEA,65,54,2008,7,22
SEA,65,53,2008,7,23
SEA,76,53,2008,7,24
SEA,76,54,2008,7,25
SEA,74,53,2008,7,26
SEA,73,57,2008,7,27
SEA,78,54,2008,7,28
SEA,64,55,2008,7,29
SEA,67,53,2008,7,30
SEA,72,51,2008,7,31
CVG,80,47,2008,7,1
CVG,85,57,2008,7,2
CVG,74,66,2008,7,3
CVG,72,67,2008,7,4
CVG,81,67,2008,7,5
CVG,85,65,2008,7,6
CVG,84,63,2008,7,7
CVG,89,68,2008,7,8
CVG,82,65,2008,7,9
CVG,83,57,2008,7,10
CVG,87,62,2008,7,11
CVG,89,69,2008,7,12
CVG,82,67,2008,7,13
CVG,83,57,2008,7,14
CVG,87,59,2008,7,15
CVG,88,62,2008,7,16
CVG,90,63,2008,7,17
CVG,90,65,2008,7,18
CVG,90,65,2008,7,19
CVG,92,67,2008,7,20
CVG,90,66,2008,7,21
CVG,82,65,2008,7,22
CVG,81,62,2008,7,23
CVG,81,59,2008,7,24
CVG,83,62,2008,7,25
CVG,87,67,2008,7,26
CVG,85,65,2008,7,27
CVG,87,65,2008,7,28
CVG,91,66,2008,7,29
CVG,83,72,2008,7,30
CVG,88,70,2008,7,31
JFK,82,68,2008,7,1
JFK,87,66,2008,7,2
JFK,84,68,2008,7,3
JFK,82,69,2008,7,4
JFK,75,68,2008,7,5
JFK,78,70,2008,7,6
JFK,82,69,2008,7,7
JFK,85,71,2008,7,8
JFK,87,71,2008,7,9
JFK,89,73,2008,7,10
JFK,85,66,2008,7,11
JFK,84,69,2008,7,12
JFK,82,70,2008,7,13
JFK,81,71,2008,7,14
JFK,89,69,2008,7,15
JFK,89,67,2008,7,16
JFK,90,70,2008,7,17
JFK,92,73,2008,7,18
JFK,92,75,2008,7,19
JFK,88,74,2008,7,20
JFK,89,73,2008,7,21
JFK,82,72,2008,7,22
JFK,80,71,2008,7,23
JFK,80,69,2008,7,24
JFK,87,65,2008,7,25
JFK,84,69,2008,7,26
JFK,78,68,2008,7,27
JFK,81,63,2008,7,28
JFK,91,71,2008,7,29
JFK,84,73,2008,7,30
JFK,89,73,2008,7,31
ORD,83,58,2008,7,1
ORD,87,63,2008,7,2
ORD,71,55,2008,7,3
ORD,76,52,2008,7,4
ORD,80,54,2008,7,5
ORD,87,59,2008,7,6
ORD,87,71,2008,7,7
ORD,85,70,2008,7,8
ORD,85,67,2008,7,9
ORD,82,64,2008,7,10
ORD,88,64,2008,7,11
ORD,81,65,2008,7,12
ORD,79,62,2008,7,13
ORD,84,62,2008,7,14
ORD,90,61,2008,7,15
ORD,90,71,2008,7,16
ORD,89,71,2008,7,17
ORD,86,74,2008,7,18
ORD,78,67,2008,7,19
ORD,86,68,2008,7,20
ORD,83,68,2008,7,21
ORD,77,63,2008,7,22
ORD,81,60,2008,7,23
ORD,82,59,2008,7,24
ORD,82,61,2008,7,25
ORD,84,65,2008,7,26
ORD,83,62,2008,7,27
ORD,85,66,2008,7,28
ORD,88,65,2008,7,29
ORD,89,72,2008,7,30
ORD,89,72,2008,7,31
DTW,81,53,2008,7,1
DTW,83,60,2008,7,2
DTW,72,57,2008,7,3
DTW,75,52,2008,7,4
DTW,78,53,2008,7,5
DTW,81,57,2008,7,6
DTW,87,67,2008,7,7
DTW,83,71,2008,7,8
DTW,80,63,2008,7,9
DTW,82,58,2008,7,10
DTW,85,68,2008,7,11
DTW,84,71,2008,7,12
DTW,81,64,2008,7,13
DTW,80,60,2008,7,14
DTW,83,57,2008,7,15
DTW,88,67,2008,7,16
DTW,89,67,2008,7,17
DTW,88,69,2008,7,18
DTW,81,72,2008,7,19
DTW,84,70,2008,7,20
DTW,85,69,2008,7,21
DTW,82,64,2008,7,22
DTW,81,61,2008,7,23
DTW,81,59,2008,7,24
DTW,82,61,2008,7,25
DTW,85,64,2008,7,26
DTW,85,58,2008,7,27
DTW,87,62,2008,7,28
DTW,87,67,2008,7,29
DTW,89,72,2008,7,30
DTW,87,66,2008,7,31
DEN,104,61,2008,8,1
DEN,103,70,2008,8,2
DEN,98,66,2008,8,3
DEN,95,58,2008,8,4
DEN,91,60,2008,8,5
DEN,88,61,2008,8,6
DEN,76,60,2008,8,7
DEN,87,60,2008,8,8
DEN,87,63,2008,8,9
DEN,84,62,2008,8,10
DEN,87,55,2008,8,11
DEN,91,57,2008,8,12
DEN,90,61,2008,8,13
DEN,79,53,2008,8,14
DEN,59,50,2008,8,15
DEN,58,50,2008,8,16
DEN,69,53,2008,8,17
DEN,75,52,2008,8,18
DEN,83,57,2008,8,19
DEN,89,55,2008,8,20
DEN,90,60,2008,8,21
DEN,78,59,2008,8,22
DEN,84,54,2008,8,23
DEN,86,56,2008,8,24
DEN,90,56,2008,8,25
DEN,90,62,2008,8,26
DEN,86,58,2008,8,27
DEN,75,51,2008,8,28
DEN,85,55,2008,8,29
DEN,89,55,2008,8,30
DEN,91,61,2008,8,31
DFW,104,81,2008,8,1
DFW,104,84,2008,8,2
DFW,107,81,2008,8,3
DFW,105,78,2008,8,4
DFW,102,81,2008,8,5
DFW,96,78,2008,8,6
DFW,102,80,2008,8,7
DFW,97,80,2008,8,8
DFW,104,78,2008,8,9
DFW,106,83,2008,8,10
DFW,95,77,2008,8,11
DFW,93,76,2008,8,12
DFW,98,74,2008,8,13
DFW,100,75,2008,8,14
DFW,90,70,2008,8,15
DFW,87,71,2008,8,16
DFW,90,72,2008,8,17
DFW,82,75,2008,8,18
DFW,84,74,2008,8,19
DFW,85,73,2008,8,20
DFW,94,72,2008,8,21
DFW,98,78,2008,8,22
DFW,99,76,2008,8,23
DFW,95,73,2008,8,24
DFW,95,78,2008,8,25
DFW,95,76,2008,8,26
DFW,98,77,2008,8,27
DFW,98,78,2008,8,28
DFW,97,79,2008,8,29
DFW,97,77,2008,8,30
DFW,96,78,2008,8,31
MCO,91,73,2008,8,1
MCO,92,73,2008,8,2
MCO,93,74,2008,8,3
MCO,92,75,2008,8,4
MCO,93,75,2008,8,5
MCO,95,74,2008,8,6
MCO,95,76,2008,8,7
MCO,91,75,2008,8,8
MCO,89,72,2008,8,9
MCO,92,71,2008,8,10
MCO,92,71,2008,8,11
MCO,89,72,2008,8,12
MCO,89,72,2008,8,13
MCO,82,73,2008,8,14
MCO,88,73,2008,8,15
MCO,86,74,2008,8,16
MCO,91,73,2008,8,17
MCO,89,73,2008,8,18
MCO,78,74,2008,8,19
MCO,79,75,2008,8,20
MCO,80,75,2008,8,21
MCO,85,75,2008,8,22
MCO,90,73,2008,8,23
MCO,91,73,2008,8,24
MCO,92,74,2008,8,25
MCO,92,75,2008,8,26
MCO,94,76,2008,8,27
MCO,94,74,2008,8,28
MCO,92,75,2008,8,29
MCO,88,74,2008,8,30
MCO,87,75,2008,8,31
IAH,98,76,2008,8,1
IAH,101,77,2008,8,2
IAH,100,74,2008,8,3
IAH,99,72,2008,8,4
IAH,81,74,2008,8,5
IAH,91,76,2008,8,6
IAH,96,75,2008,8,7
IAH,96,78,2008,8,8
IAH,95,75,2008,8,9
IAH,96,79,2008,8,10
IAH,96,80,2008,8,11
IAH,89,81,2008,8,12
IAH,94,78,2008,8,13
IAH,97,76,2008,8,14
IAH,91,75,2008,8,15
IAH,87,73,2008,8,16
IAH,90,73,2008,8,17
IAH,86,74,2008,8,18
IAH,81,72,2008,8,19
IAH,85,73,2008,8,20
IAH,88,74,2008,8,21
IAH,91,76,2008,8,22
IAH,95,75,2008,8,23
IAH,91,73,2008,8,24
IAH,94,77,2008,8,25
IAH,95,75,2008,8,26
IAH,94,75,2008,8,27
IAH,93,75,2008,8,28
IAH,93,75,2008,8,29
IAH,94,74,2008,8,30
IAH,94,75,2008,8,31
PHL,89,74,2008,8,1
PHL,84,73,2008,8,2
PHL,84,69,2008,8,3
PHL,86,68,2008,8,4
PHL,88,69,2008,8,5
PHL,90,74,2008,8,6
PHL,85,70,2008,8,7
PHL,82,65,2008,8,8
PHL,81,64,2008,8,9
PHL,78,61,2008,8,10
PHL,76,60,2008,8,11
PHL,81,60,2008,8,12
PHL,84,65,2008,8,13
PHL,86,65,2008,8,14
PHL,81,64,2008,8,15
PHL,82,65,2008,8,16
PHL,84,65,2008,8,17
PHL,89,68,2008,8,18
PHL,88,65,2008,8,19
PHL,78,59,2008,8,20
PHL,83,62,2008,8,21
PHL,85,64,2008,8,22
PHL,83,62,2008,8,23
PHL,86,67,2008,8,24
PHL,85,70,2008,8,25
PHL,81,61,2008,8,26
PHL,82,58,2008,8,27
PHL,79,63,2008,8,28
PHL,81,68,2008,8,29
PHL,85,70,2008,8,30
PHL,87,65,2008,8,31
DCA,93,75,2008,8,1
DCA,90,74,2008,8,2
DCA,87,70,2008,8,3
DCA,89,70,2008,8,4
DCA,86,75,2008,8,5
DCA,94,76,2008,8,6
DCA,87,72,2008,8,7
DCA,86,69,2008,8,8
DCA,84,64,2008,8,9
DCA,88,66,2008,8,10
DCA,81,66,2008,8,11
DCA,86,64,2008,8,12
DCA,87,68,2008,8,13
DCA,87,67,2008,8,14
DCA,83,67,2008,8,15
DCA,86,66,2008,8,16
DCA,89,66,2008,8,17
DCA,93,69,2008,8,18
DCA,94,70,2008,8,19
DCA,83,67,2008,8,20
DCA,86,67,2008,8,21
DCA,86,67,2008,8,22
DCA,86,68,2008,8,23
DCA,89,71,2008,8,24
DCA,92,73,2008,8,25
DCA,82,69,2008,8,26
DCA,79,68,2008,8,27
DCA,75,69,2008,8,28
DCA,78,69,2008,8,29
DCA,90,71,2008,8,30
DCA,89,69,2008,8,31
ATL,89,70,2008,8,1
ATL,92,67,2008,8,2
ATL,91,72,2008,8,3
ATL,91,72,2008,8,4
ATL,92,75,2008,8,5
ATL,94,75,2008,8,6
ATL,90,74,2008,8,7
ATL,86,70,2008,8,8
ATL,85,64,2008,8,9
ATL,85,66,2008,8,10
ATL,88,71,2008,8,11
ATL,81,68,2008,8,12
ATL,81,67,2008,8,13
ATL,84,68,2008,8,14
ATL,87,67,2008,8,15
ATL,86,70,2008,8,16
ATL,85,71,2008,8,17
ATL,86,69,2008,8,18
ATL,90,69,2008,8,19
ATL,90,70,2008,8,20
ATL,85,73,2008,8,21
ATL,82,71,2008,8,22
ATL,78,72,2008,8,23
ATL,83,71,2008,8,24
ATL,78,70,2008,8,25
ATL,83,72,2008,8,26
ATL,80,71,2008,8,27
ATL,86,68,2008,8,28
ATL,89,67,2008,8,29
ATL,89,71,2008,8,30
ATL,88,72,2008,8,31
CLT,92,71,2008,8,1
CLT,96,69,2008,8,2
CLT,91,68,2008,8,3
CLT,94,73,2008,8,4
CLT,95,69,2008,8,5
CLT,99,73,2008,8,6
CLT,94,71,2008,8,7
CLT,89,69,2008,8,8
CLT,88,61,2008,8,9
CLT,91,69,2008,8,10
CLT,88,65,2008,8,11
CLT,86,62,2008,8,12
CLT,76,60,2008,8,13
CLT,82,61,2008,8,14
CLT,89,65,2008,8,15
CLT,85,66,2008,8,16
CLT,82,65,2008,8,17
CLT,86,63,2008,8,18
CLT,90,62,2008,8,19
CLT,90,66,2008,8,20
CLT,86,71,2008,8,21
CLT,86,66,2008,8,22
CLT,87,67,2008,8,23
CLT,88,65,2008,8,24
CLT,84,71,2008,8,25
CLT,74,69,2008,8,26
CLT,84,72,2008,8,27
CLT,84,70,2008,8,28
CLT,88,67,2008,8,29
CLT,89,70,2008,8,30
CLT,89,69,2008,8,31
LGA,88,74,2008,8,1
LGA,82,69,2008,8,2
LGA,83,68,2008,8,3
LGA,85,68,2008,8,4
LGA,84,73,2008,8,5
LGA,88,72,2008,8,6
LGA,86,68,2008,8,7
LGA,82,68,2008,8,8
LGA,82,66,2008,8,9
LGA,82,69,2008,8,10
LGA,73,60,2008,8,11
LGA,81,63,2008,8,12
LGA,81,69,2008,8,13
LGA,84,68,2008,8,14
LGA,81,67,2008,8,15
LGA,82,66,2008,8,16
LGA,85,69,2008,8,17
LGA,88,73,2008,8,18
LGA,82,65,2008,8,19
LGA,77,61,2008,8,20
LGA,81,66,2008,8,21
LGA,83,69,2008,8,22
LGA,80,67,2008,8,23
LGA,81,71,2008,8,24
LGA,85,68,2008,8,25
LGA,80,62,2008,8,26
LGA,77,64,2008,8,27
LGA,84,66,2008,8,28
LGA,80,68,2008,8,29
LGA,84,68,2008,8,30
LGA,84,69,2008,8,31
EWR,91,73,2008,8,1
EWR,81,69,2008,8,2
EWR,85,66,2008,8,3
EWR,86,67,2008,8,4
EWR,85,69,2008,8,5
EWR,89,73,2008,8,6
EWR,87,70,2008,8,7
EWR,82,66,2008,8,8
EWR,83,62,2008,8,9
EWR,81,64,2008,8,10
EWR,75,61,2008,8,11
EWR,83,60,2008,8,12
EWR,81,65,2008,8,13
EWR,84,66,2008,8,14
EWR,81,66,2008,8,15
EWR,83,64,2008,8,16
EWR,86,62,2008,8,17
EWR,90,65,2008,8,18
EWR,87,65,2008,8,19
EWR,81,56,2008,8,20
EWR,83,59,2008,8,21
EWR,82,64,2008,8,22
EWR,79,62,2008,8,23
EWR,82,68,2008,8,24
EWR,85,67,2008,8,25
EWR,82,59,2008,8,26
EWR,78,60,2008,8,27
EWR,81,61,2008,8,28
EWR,79,70,2008,8,29
EWR,86,66,2008,8,30
EWR,86,64,2008,8,31
BOS,80,68,2008,8,1
BOS,75,66,2008,8,2
BOS,80,63,2008,8,3
BOS,83,66,2008,8,4
BOS,71,66,2008,8,5
BOS,66,63,2008,8,6
BOS,71,63,2008,8,7
BOS,74,63,2008,8,8
BOS,77,63,2008,8,9
BOS,76,63,2008,8,10
BOS,68,64,2008,8,11
BOS,75,61,2008,8,12
BOS,80,63,2008,8,13
BOS,75,64,2008,8,14
BOS,75,65,2008,8,15
BOS,81,64,2008,8,16
BOS,82,66,2008,8,17
BOS,87,69,2008,8,18
BOS,79,60,2008,8,19
BOS,75,56,2008,8,20
BOS,78,59,2008,8,21
BOS,79,62,2008,8,22
BOS,78,62,2008,8,23
BOS,76,61,2008,8,24
BOS,84,62,2008,8,25
BOS,75,59,2008,8,26
BOS,73,58,2008,8,27
BOS,74,63,2008,8,28
BOS,75,62,2008,8,29
BOS,79,67,2008,8,30
BOS,82,67,2008,8,31
MSP,87,66,2008,8,1
MSP,86,60,2008,8,2
MSP,78,69,2008,8,3
MSP,86,69,2008,8,4
MSP,87,67,2008,8,5
MSP,89,66,2008,8,6
MSP,82,62,2008,8,7
MSP,82,60,2008,8,8
MSP,85,64,2008,8,9
MSP,78,56,2008,8,10
MSP,81,58,2008,8,11
MSP,77,62,2008,8,12
MSP,85,58,2008,8,13
MSP,81,62,2008,8,14
MSP,81,61,2008,8,15
MSP,85,63,2008,8,16
MSP,87,67,2008,8,17
MSP,89,66,2008,8,18
MSP,87,66,2008,8,19
MSP,85,67,2008,8,20
MSP,84,65,2008,8,21
MSP,87,69,2008,8,22
MSP,74,58,2008,8,23
MSP,78,54,2008,8,24
MSP,78,56,2008,8,25
MSP,80,57,2008,8,26
MSP,76,60,2008,8,27
MSP,79,60,2008,8,28
MSP,82,55,2008,8,29
MSP,86,57,2008,8,30
MSP,85,64,2008,8,31
LAS,110,84,2008,8,1
LAS,109,89,2008,8,2
LAS,108,89,2008,8,3
LAS,100,85,2008,8,4
LAS,98,81,2008,8,5
LAS,104,78,2008,8,6
LAS,100,78,2008,8,7
LAS,104,83,2008,8,8
LAS,104,80,2008,8,9
LAS,104,84,2008,8,10
LAS,106,80,2008,8,11
LAS,107,81,2008,8,12
LAS,107,80,2008,8,13
LAS,109,84,2008,8,14
LAS,107,84,2008,8,15
LAS,107,88,2008,8,16
LAS,104,84,2008,8,17
LAS,105,83,2008,8,18
LAS,101,81,2008,8,19
LAS,101,78,2008,8,20
LAS,105,78,2008,8,21
LAS,104,79,2008,8,22
LAS,104,80,2008,8,23
LAS,107,81,2008,8,24
LAS,104,83,2008,8,25
LAS,97,75,2008,8,26
LAS,105,79,2008,8,27
LAS,107,83,2008,8,28
LAS,105,82,2008,8,29
LAS,97,82,2008,8,30
LAS,99,76,2008,8,31
LAX,74,63,2008,8,1
LAX,74,64,2008,8,2
LAX,76,65,2008,8,3
LAX,75,66,2008,8,4
LAX,76,67,2008,8,5
LAX,77,67,2008,8,6
LAX,77,68,2008,8,7
LAX,76,67,2008,8,8
LAX,75,66,2008,8,9
LAX,75,66,2008,8,10
LAX,72,63,2008,8,11
LAX,73,63,2008,8,12
LAX,75,65,2008,8,13
LAX,77,67,2008,8,14
LAX,75,67,2008,8,15
LAX,75,66,2008,8,16
LAX,74,66,2008,8,17
LAX,73,64,2008,8,18
LAX,72,64,2008,8,19
LAX,73,64,2008,8,20
LAX,74,65,2008,8,21
LAX,74,66,2008,8,22
LAX,74,64,2008,8,23
LAX,72,63,2008,8,24
LAX,75,66,2008,8,25
LAX,76,66,2008,8,26
LAX,75,63,2008,8,27
LAX,71,64,2008,8,28
LAX,76,64,2008,8,29
LAX,78,68,2008,8,30
LAX,77,67,2008,8,31
PHX,113,95,2008,8,1
PHX,108,91,2008,8,2
PHX,104,89,2008,8,3
PHX,101,84,2008,8,4
PHX,107,78,2008,8,5
PHX,106,78,2008,8,6
PHX,108,75,2008,8,7
PHX,99,76,2008,8,8
PHX,103,83,2008,8,9
PHX,105,84,2008,8,10
PHX,108,88,2008,8,11
PHX,107,87,2008,8,12
PHX,105,86,2008,8,13
PHX,102,79,2008,8,14
PHX,101,83,2008,8,15
PHX,104,84,2008,8,16
PHX,104,84,2008,8,17
PHX,105,83,2008,8,18
PHX,106,84,2008,8,19
PHX,107,85,2008,8,20
PHX,107,84,2008,8,21
PHX,107,87,2008,8,22
PHX,108,89,2008,8,23
PHX,109,87,2008,8,24
PHX,104,72,2008,8,25
PHX,92,73,2008,8,26
PHX,97,77,2008,8,27
PHX,100,64,2008,8,28
PHX,101,77,2008,8,29
PHX,98,81,2008,8,30
PHX,95,74,2008,8,31
SAN,75,67,2008,8,1
SAN,72,66,2008,8,2
SAN,77,67,2008,8,3
SAN,79,69,2008,8,4
SAN,77,68,2008,8,5
SAN,78,68,2008,8,6
SAN,80,70,2008,8,7
SAN,78,69,2008,8,8
SAN,77,69,2008,8,9
SAN,77,68,2008,8,10
SAN,73,67,2008,8,11
SAN,75,66,2008,8,12
SAN,74,66,2008,8,13
SAN,78,67,2008,8,14
SAN,78,69,2008,8,15
SAN,78,69,2008,8,16
SAN,76,69,2008,8,17
SAN,76,69,2008,8,18
SAN,75,66,2008,8,19
SAN,74,66,2008,8,20
SAN,73,62,2008,8,21
SAN,75,68,2008,8,22
SAN,76,69,2008,8,23
SAN,75,69,2008,8,24
SAN,78,69,2008,8,25
SAN,76,68,2008,8,26
SAN,76,69,2008,8,27
SAN,76,68,2008,8,28
SAN,78,68,2008,8,29
SAN,81,70,2008,8,30
SAN,77,69,2008,8,31
SFO,67,56,2008,8,1
SFO,77,55,2008,8,2
SFO,64,54,2008,8,3
SFO,63,53,2008,8,4
SFO,64,53,2008,8,5
SFO,64,54,2008,8,6
SFO,66,54,2008,8,7
SFO,65,56,2008,8,8
SFO,68,56,2008,8,9
SFO,77,54,2008,8,10
SFO,75,56,2008,8,11
SFO,72,55,2008,8,12
SFO,80,56,2008,8,13
SFO,69,54,2008,8,14
SFO,72,54,2008,8,15
SFO,72,56,2008,8,16
SFO,73,57,2008,8,17
SFO,70,58,2008,8,18
SFO,72,58,2008,8,19
SFO,76,59,2008,8,20
SFO,72,59,2008,8,21
SFO,70,58,2008,8,22
SFO,73,57,2008,8,23
SFO,74,57,2008,8,24
SFO,71,58,2008,8,25
SFO,79,55,2008,8,26
SFO,89,58,2008,8,27
SFO,90,62,2008,8,28
SFO,85,58,2008,8,29
SFO,71,57,2008,8,30
SFO,69,55,2008,8,31
SLC,103,74,2008,8,1
SLC,98,68,2008,8,2
SLC,97,66,2008,8,3
SLC,98,65,2008,8,4
SLC,88,70,2008,8,5
SLC,94,68,2008,8,6
SLC,92,73,2008,8,7
SLC,89,70,2008,8,8
SLC,92,71,2008,8,9
SLC,92,64,2008,8,10
SLC,85,60,2008,8,11
SLC,92,60,2008,8,12
SLC,95,62,2008,8,13
SLC,92,63,2008,8,14
SLC,85,61,2008,8,15
SLC,82,59,2008,8,16
SLC,88,56,2008,8,17
SLC,96,64,2008,8,18
SLC,96,69,2008,8,19
SLC,90,61,2008,8,20
SLC,96,66,2008,8,21
SLC,86,61,2008,8,22
SLC,95,61,2008,8,23
SLC,99,67,2008,8,24
SLC,98,72,2008,8,25
SLC,84,60,2008,8,26
SLC,85,56,2008,8,27
SLC,84,56,2008,8,28
SLC,89,53,2008,8,29
SLC,99,63,2008,8,30
SLC,89,55,2008,8,31
SEA,70,56,2008,8,1
SEA,71,53,2008,8,2
SEA,73,52,2008,8,3
SEA,82,55,2008,8,4
SEA,88,62,2008,8,5
SEA,86,61,2008,8,6
SEA,80,55,2008,8,7
SEA,71,54,2008,8,8
SEA,69,55,2008,8,9
SEA,70,56,2008,8,10
SEA,75,60,2008,8,11
SEA,76,58,2008,8,12
SEA,80,62,2008,8,13
SEA,90,63,2008,8,14
SEA,90,65,2008,8,15
SEA,90,63,2008,8,16
SEA,85,62,2008,8,17
SEA,64,60,2008,8,18
SEA,72,59,2008,8,19
SEA,66,57,2008,8,20
SEA,68,56,2008,8,21
SEA,74,54,2008,8,22
SEA,81,56,2008,8,23
SEA,73,57,2008,8,24
SEA,66,56,2008,8,25
SEA,66,54,2008,8,26
SEA,67,53,2008,8,27
SEA,69,58,2008,8,28
SEA,72,56,2008,8,29
SEA,64,53,2008,8,30
SEA,65,51,2008,8,31
CVG,90,72,2008,8,1
CVG,88,72,2008,8,2
CVG,87,65,2008,8,3
CVG,87,62,2008,8,4
CVG,81,70,2008,8,5
CVG,86,70,2008,8,6
CVG,83,66,2008,8,7
CVG,80,58,2008,8,8
CVG,78,56,2008,8,9
CVG,79,60,2008,8,10
CVG,79,57,2008,8,11
CVG,80,55,2008,8,12
CVG,84,60,2008,8,13
CVG,79,57,2008,8,14
CVG,83,61,2008,8,15
CVG,84,54,2008,8,16
CVG,84,55,2008,8,17
CVG,85,55,2008,8,18
CVG,89,57,2008,8,19
CVG,90,68,2008,8,20
CVG,92,69,2008,8,21
CVG,92,73,2008,8,22
CVG,93,68,2008,8,23
CVG,92,65,2008,8,24
CVG,81,68,2008,8,25
CVG,86,63,2008,8,26
CVG,77,68,2008,8,27
CVG,88,67,2008,8,28
CVG,92,68,2008,8,29
CVG,89,66,2008,8,30
CVG,90,62,2008,8,31
JFK,88,71,2008,8,1
JFK,83,69,2008,8,2
JFK,85,67,2008,8,3
JFK,87,69,2008,8,4
JFK,81,69,2008,8,5
JFK,90,73,2008,8,6
JFK,82,67,2008,8,7
JFK,82,66,2008,8,8
JFK,80,65,2008,8,9
JFK,81,66,2008,8,10
JFK,76,62,2008,8,11
JFK,83,62,2008,8,12
JFK,79,66,2008,8,13
JFK,82,65,2008,8,14
JFK,78,66,2008,8,15
JFK,83,64,2008,8,16
JFK,84,66,2008,8,17
JFK,85,69,2008,8,18
JFK,87,65,2008,8,19
JFK,75,59,2008,8,20
JFK,78,61,2008,8,21
JFK,79,64,2008,8,22
JFK,78,62,2008,8,23
JFK,79,68,2008,8,24
JFK,85,67,2008,8,25
JFK,80,60,2008,8,26
JFK,77,60,2008,8,27
JFK,82,61,2008,8,28
JFK,78,63,2008,8,29
JFK,83,69,2008,8,30
JFK,85,65,2008,8,31
ORD,89,68,2008,8,1
ORD,81,65,2008,8,2
ORD,84,61,2008,8,3
ORD,87,70,2008,8,4
ORD,87,69,2008,8,5
ORD,84,67,2008,8,6
ORD,82,64,2008,8,7
ORD,79,63,2008,8,8
ORD,80,62,2008,8,9
ORD,74,58,2008,8,10
ORD,77,59,2008,8,11
ORD,77,61,2008,8,12
ORD,79,66,2008,8,13
ORD,79,63,2008,8,14
ORD,78,61,2008,8,15
ORD,83,58,2008,8,16
ORD,84,63,2008,8,17
ORD,85,65,2008,8,18
ORD,82,63,2008,8,19
ORD,81,65,2008,8,20
ORD,82,68,2008,8,21
ORD,83,72,2008,8,22
ORD,87,68,2008,8,23
ORD,77,63,2008,8,24
ORD,74,64,2008,8,25
ORD,76,61,2008,8,26
ORD,83,61,2008,8,27
ORD,80,63,2008,8,28
ORD,85,64,2008,8,29
ORD,87,56,2008,8,30
ORD,90,60,2008,8,31
DTW,88,65,2008,8,1
DTW,83,65,2008,8,2
DTW,84,60,2008,8,3
DTW,84,67,2008,8,4
DTW,88,73,2008,8,5
DTW,86,67,2008,8,6
DTW,82,63,2008,8,7
DTW,79,58,2008,8,8
DTW,81,57,2008,8,9
DTW,72,51,2008,8,10
DTW,80,58,2008,8,11
DTW,82,57,2008,8,12
DTW,78,64,2008,8,13
DTW,82,60,2008,8,14
DTW,81,57,2008,8,15
DTW,84,58,2008,8,16
DTW,87,61,2008,8,17
DTW,90,65,2008,8,18
DTW,78,61,2008,8,19
DTW,79,54,2008,8,20
DTW,87,57,2008,8,21
DTW,88,72,2008,8,22
DTW,93,72,2008,8,23
DTW,87,66,2008,8,24
DTW,76,58,2008,8,25
DTW,77,53,2008,8,26
DTW,84,57,2008,8,27
DTW,72,63,2008,8,28
DTW,86,63,2008,8,29
DTW,84,59,2008,8,30
DTW,86,59,2008,8,31
DEN,86,54,2008,9,1
DEN,64,45,2008,9,2
DEN,76,48,2008,9,3
DEN,75,46,2008,9,4
DEN,54,46,2008,9,5
DEN,68,47,2008,9,6
DEN,80,45,2008,9,7
DEN,52,42,2008,9,8
DEN,86,40,2008,9,9
DEN,81,48,2008,9,10
DEN,65,47,2008,9,11
DEN,62,50,2008,9,12
DEN,75,49,2008,9,13
DEN,62,45,2008,9,14
DEN,74,46,2008,9,15
DEN,81,46,2008,9,16
DEN,82,52,2008,9,17
DEN,80,51,2008,9,18
DEN,77,51,2008,9,19
DEN,80,47,2008,9,20
DEN,77,51,2008,9,21
DEN,87,50,2008,9,22
DEN,78,43,2008,9,23
DEN,81,45,2008,9,24
DEN,86,49,2008,9,25
DEN,87,54,2008,9,26
DEN,79,48,2008,9,27
DEN,86,54,2008,9,28
DEN,78,41,2008,9,29
DEN,80,46,2008,9,30
DFW,97,75,2008,9,1
DFW,94,79,2008,9,2
DFW,82,72,2008,9,3
DFW,89,67,2008,9,4
DFW,92,69,2008,9,5
DFW,93,69,2008,9,6
DFW,95,68,2008,9,7
DFW,91,72,2008,9,8
DFW,79,75,2008,9,9
DFW,83,75,2008,9,10
DFW,94,77,2008,9,11
DFW,93,77,2008,9,12
DFW,81,77,2008,9,13
DFW,86,70,2008,9,14
DFW,80,61,2008,9,15
DFW,82,57,2008,9,16
DFW,83,59,2008,9,17
DFW,79,64,2008,9,18
DFW,85,63,2008,9,19
DFW,89,63,2008,9,20
DFW,90,68,2008,9,21
DFW,91,69,2008,9,22
DFW,90,70,2008,9,23
DFW,93,70,2008,9,24
DFW,89,69,2008,9,25
